inputName,size,goal,a[size][size]
values_10,12,6,"[[15218, -22899, 25604, 1558, -21246, 3292, 29305, 8638, -7793, 10553, -5843, 19154],[-32651, -2219, 27425, 31687, 1611, -23971, 29523, 32749, 5115, 21213, 6376, -1774],[16665, -22427, -28387, -9675, -12185, 9731, -18161, 27934, 9002, -27997, -22791, -25041],[-14305, 15090, 29288, -18948, 1099, -32510, 24914, 22402, 30245, 28176, -20748, 6213],[-16964, -26462, 622, -13844, 11707, 16364, -10756, -25952, -2635, -26519, -5336, 7900],[-32276, 17954, 2772, -27159, 20802, 8684, -1303, 6479, -19608, 4745, 31408, 23254],[-21881, -15711, 14611, 18774, -6028, 14825, 1298, 4078, -9932, 31904, 16257, 31529],[-27065, 26337, 2753, 10673, -9362, -16135, 32607, -4317, -13823, -13288, -30224, -23475],[-24719, 19022, 614, -32175, -11990, 21397, 8479, 8368, -29771, -9213, -3174, -1147],[-2179, 21025, 12849, -23811, 11478, 15515, -29839, 10571, -21896, -865, 6895, 4552],[-31613, 25368, -15018, -19674, -32337, 17959, -19632, 24186, 23567, -4303, -7233, 7328],[2041, -19030, 25080, 334, -23826, -6317, -31546, -14513, -25897, 1956, -10005, 25557]]"
values_27,4,7,"[[9808, 5677, 263, -5164],[-32678, -18318, -24119, 21620],[13236, 29944, 16388, 14012],[-12093, -26439, 32621, 4058]]"
values_24,4,27,"[[-27549, -140, 20291, 579],[-4583, 18457, 5466, -9853],[-8147, 11653, -13643, -12859],[-10143, -26277, 21874, 7990]]"
values_3,24,30,"[[24585, -13519, 9062, -6448, 7859, -24600, -30320, 5392, -5790, -31733, -1167, -22957, -19937, -22375, 18643, 31420, -7603, -10752, 22592, 14106, 3193, 13039, -28741, 27470],[31339, -4692, 13615, -4430, -27094, 10782, -32689, -21818, -30852, -29107, 1389, 27799, 15249, -24241, 3582, 9403, 4785, -11205, 16030, -21698, -20006, -15285, 14176, 651],[27938, -18142, -10270, -9253, -15698, -2805, 30889, -1814, 22357, 17902, -1139, -8975, -8526, -1008, 22330, 2540, 30418, 20808, 30949, -2421, -18138, -27004, -12540, -10702],[21525, -28486, -3440, 17967, 5898, 471, 6593, -5840, 12611, 16428, 22699, -16625, -4659, -28233, 3927, -10049, -23944, 25266, 24006, 4296, -3617, 1612, 22508, 8091],[10056, 20699, 19568, 8628, 20475, 3128, -12293, -17764, -2638, -8835, 2315, 6117, -16691, 20938, 4993, -6085, -14651, 27839, 3236, 1266, 31589, -474, 27226, -20614],[-6967, 2484, 28299, -13722, 17952, -1951, 2221, -779, -6859, -19564, 10946, 19377, 16491, -1636, -4016, 13524, 19826, 15972, -6676, 12151, -27221, -10700, 25810, 31918],[-13291, -768, 28100, 4637, 18350, -9120, 3264, -21425, -31280, -1462, 29177, 30229, 3777, -28979, -23763, -4187, -29853, 21039, -32445, 18986, 5772, -26837, -2455, 31601],[-27852, -4872, -24679, 5978, 31428, -16017, 930, -23698, -14335, -25246, 5246, 29294, -1991, -30376, 13838, -19843, 19979, -22203, 20005, -25471, 22478, -20019, -8393, 17537],[-29276, 1912, 10076, -31939, -18221, -14071, -21275, -29672, -18116, 10748, 3336, 13989, 17826, -16808, 20739, 26740, 30606, -26584, 20610, 29406, 18595, -26180, 30019, 13416],[14579, -22784, 8392, 1505, 8218, -31323, -30196, -29685, -888, 5494, 20818, -6603, 13941, 21914, -17535, 2132, -8270, -29806, 24674, 1325, 22409, -9036, -12450, -30323],[8037, -11734, 9653, -1769, 6930, 1008, -15903, 1867, -16127, -18705, -27437, 23104, -18644, -28685, 12740, -14060, 18268, 16029, 30069, -19574, 8241, -4782, 14904, -23731],[27065, 31613, 18919, -7079, 31392, 16738, 2243, 27617, 15488, 3490, -13721, 29296, -16020, -7516, -20496, 2027, 18229, 24138, -622, -13224, -20310, -30488, -27747, 482],[-5395, 16907, 1490, 6218, 2871, -10805, 10722, 22238, -23599, -26632, 21022, 25648, 17446, 11370, 20674, -22775, 8769, 17458, 1764, 106, 2058, 15710, -25629, 25830],[-2151, 19051, 7795, 28783, -28329, 20946, -18834, 25017, -21723, 4320, 21054, 20038, 18357, -16906, -7883, -7190, 19407, 20527, 2705, 26454, 615, 10088, -29538, -3418],[11880, -19378, -20915, -20283, 30937, -20276, 32550, 8994, -11470, 2039, -27970, -9451, 24593, -19866, 20668, 11214, -21545, -9382, 4103, -4948, -20363, -31070, 922, -25084],[20334, -10412, -26956, -14718, -21101, 27645, 20618, 22548, -23188, -27413, 2944, 8537, 26787, -16293, -16831, 4455, 3215, 13207, 20494, -3377, 4302, -26256, 7337, -15040],[-15019, -13811, -21767, -20735, -30392, 3842, -1141, -15800, 6359, -15465, 17331, -11979, 18172, 16462, 16524, -1891, 25216, 18072, -2387, 19215, -15528, 28194, -177, -26505],[-23097, -18825, 278, 32213, 25572, 10742, -11742, -3869, -17312, -18306, 28919, 7270, -24407, -18120, 11143, -1194, 21195, 15462, 3551, 4206, -8707, 25450, 18546, 6537],[24886, 27261, 10572, 16589, 21416, 8942, 8704, -15397, -28801, 536, 17508, -23794, 14502, -13813, -23754, -32107, -1455, -15769, -30898, 7894, -30757, -26898, 22296, 12803],[-9606, 20690, 23050, -12713, 23179, 23706, -22793, 11843, 9559, -22891, -15946, 13869, 22398, 11456, 7459, 28097, -16745, 22578, -16435, 26059, 15507, 13210, 9583, 3577],[-28272, -21428, 31291, 14522, -12592, 15929, -6922, -11621, 15315, 486, -212, -20766, 8534, -28707, -6260, -5506, 4862, 21957, -12999, 23583, 12882, -31930, 6391, -251],[6022, 4224, -18417, -32713, 22119, 9386, 5779, -5590, 19063, 16074, 28304, 12149, 18201, 14681, -22537, -1761, -2838, 19616, 9680, -3549, 11593, 7716, 12956, 15111],[-32052, 23460, 26174, -24, -350, 12799, 32387, 1029, 10729, -25758, 9903, -6315, -22528, 29973, -16289, -16726, 11664, -11769, -29041, 16178, 31708, -9800, 6792, 3647],[-15552, -8989, -7779, -13886, 11335, -7692, -7292, -7055, 28623, 26567, -19499, -17287, -15684, -16676, 10299, -10263, -12978, 19693, 26724, -17098, 14030, -11792, 11234, 214]]"
values_69,10,5,"[[13205, 14813, 32326, -9392, -3259, -8447, 20550, -9381, 8306, 12235],[10713, -16212, 15914, -18719, -5450, -4334, -20920, -12415, 8255, 32581],[-21592, 21477, -24909, -25677, -28229, -4694, -23738, -21800, 586, 6175],[-1345, 12884, 21902, -31920, -19203, -5337, -26233, -26385, -9141, 30108],[22347, -26742, 17240, -7746, -24975, 7810, -14039, 10781, 27005, 22041],[6868, -2852, 12240, -22682, 19712, 11815, 15569, 29844, 32205, 6318],[23617, -29238, -18002, -19171, 32000, -25826, 26956, 4628, 1707, -26680],[10124, -7732, -30609, 13984, 16827, 18726, 12294, -16128, 22584, -17405],[12795, -21931, 5830, 7136, -12668, 20154, -6210, 18402, 30457, 4438],[3337, 4733, -22350, -21607, 2824, -24345, 8348, -22342, 1083, -20134]]"
values_36,28,4,"[[21194, 10232, -31696, 890, -9410, 29687, -19003, 7359, 29763, 15763, 2924, 10867, -10783, -10303, 6194, 6814, -27587, 2955, 22689, -24270, 29501, -22135, -5695, -11535, -25098, -26298, 13841, 30883],[-24082, -14908, -29921, -32157, 10615, -21752, -15915, -30400, -3039, 10399, -9924, -2036, -3846, 7866, -16158, -11643, 13273, 5654, 30827, 2728, -3144, -12201, 29650, -26060, 8510, -5570, -27732, 10552],[28579, -9361, 22297, -5358, -14126, 2496, -8657, -6857, -16479, 32181, 10099, -13089, -29769, 24593, 4759, 7956, 19255, 8290, 19834, 29675, -643, 14889, 16516, -17943, -19490, 11932, 4803, -14960],[258, -6293, -6179, 31620, 29291, 26599, -31473, -31050, -8563, -6963, -16692, 2958, 21504, 23890, 29987, -32530, 15063, 32065, -14866, -32741, -17621, 23027, -16268, -25799, 1594, 13674, 16849, -25418],[14742, 10314, -5441, -2472, 32018, 1854, -826, 3598, 3548, 17302, 17884, -18812, -15054, 25430, -18113, -18746, -27331, 11230, -20598, -18391, 19387, 12513, -21273, -15230, -9177, -24127, 18859, 27451],[-25788, 7352, -10809, 7855, -25180, -29305, -21676, 26134, -31034, 19878, -9488, -16868, -31788, -19520, 21861, -3019, 6732, 22053, 18866, -12233, -9488, -19494, 5736, -24566, 17052, -27251, 15074, -22569],[13835, 23761, 14095, -31458, -11661, -13117, -13855, -30722, -5414, 12536, 24267, -32078, 8744, 20464, 9172, -23937, -19253, -25873, -4308, 2745, -1583, -13834, 25054, 24083, -4995, 32667, 14379, 8661],[-30245, 7124, -14590, -23925, 17040, 1783, 27995, -11295, 9984, -31073, 11770, -21132, 32354, -6713, -25020, 12061, 6514, 7669, -4726, 23898, -28303, -29353, -9034, 18337, -2589, 10253, 18062, 6503],[27975, -9568, -21160, 16717, -16440, -30176, 21427, 12285, 3743, -17569, 19573, 19609, 32347, 25532, 2865, -24943, -14899, 2725, -1467, 9891, -20692, 22074, -12811, 18180, 29318, -8887, -8711, -5483],[-13835, -4759, 2872, -2055, -26814, 20129, 31090, -28538, -28556, -28473, 17035, 14172, -21722, 32540, -24382, -27507, -11385, -17274, -17590, 30743, -31737, -30642, 19316, -3874, -6487, 7855, 10010, -17094],[20953, -19305, -1419, 8021, 19237, -18815, 2058, 2618, -19315, -20394, -29613, -10440, -19026, -9806, 12689, -2564, -27680, -8645, 11351, 21788, 28356, -5221, -4691, 14880, 4326, 10530, 11384, 2513],[-3726, -9540, -9463, 14487, 3007, 6417, -16989, -6152, 13805, -22510, -1560, -14861, 10764, 21408, -9668, 28226, 29204, -302, 24886, 14099, 11262, 2945, -19571, -3126, -1649, 28400, -24657, -3690],[-32344, -3199, 16649, 30059, -11564, -26511, 23310, -1439, -5550, -21249, 1970, 12776, -81, -31579, 13395, 25797, -25582, 11154, -28554, -14713, -7296, 20990, -10641, 28295, -28041, -12664, 32715, -9004],[-17324, -23542, -7130, 4153, 5601, 29242, -14604, -23742, 3731, 18405, 7300, -313, 27974, 9930, 31210, 2948, 13526, -12086, 20425, -4234, -30605, 1079, -24652, 3110, -13223, -23873, -17406, 2831],[-5130, 29649, -32402, 16182, -1177, -32712, 29279, 10223, 6961, 19189, 5767, -18311, 20239, -28469, 32169, -5237, -18681, -16255, -28333, -22403, -5918, 22003, -14577, 17315, -10152, 4999, -28748, -29737],[-4896, 21186, 23479, 26505, -11813, 22135, -24845, 20349, 28805, 30346, -21952, -4904, -6717, -20863, -20474, -7176, 18835, 14200, 10148, 24594, -24747, 2640, 23181, -1944, -11660, -16711, -29641, -29888],[21752, 15970, -4003, 20133, 15292, 25415, 2394, -11294, -24784, -304, -27400, -18233, 5830, -11850, 27603, 10947, -12594, -4214, -28105, -9629, 21664, 18705, 16099, -17070, -26568, 484, -16311, -21403],[20329, -20019, 21316, -18318, 18604, 5685, 21797, -28540, -22519, -17787, 5808, 12943, -7471, 6430, 10219, -26197, 32328, -16228, -21192, 9577, 3403, -32522, -52, -8378, -4309, 10861, -22627, 23312],[-5451, -506, -16816, 17660, 7852, 32436, 5280, -8399, -7293, 14710, 26919, -17054, 1056, -9851, -7672, -28077, 8679, -25137, 13478, 8976, 16493, 3676, 14692, 1380, -375, -28905, 7581, 16280],[17583, -13196, 6712, -28306, -1423, -5447, 29099, -13189, 4901, -6822, 2597, 24772, -1216, -10300, 7058, -2089, 1750, 14758, -3621, 6092, -111, 13209, 30884, -31493, 3762, 26117, 5171, -13240],[4180, -17076, -6016, -27290, -27781, 1624, -7401, 359, 23588, 21235, -24251, 3484, -27094, 1542, 23172, -18919, -28362, -22169, 12849, -17415, -31032, 10812, 3276, -32641, 30807, -19339, -17204, 8298],[-5585, -11152, 14069, 2366, -14848, -21606, 9324, -31852, 29078, 5862, -31043, -16101, 4463, -1218, -7190, -6286, 6992, 25747, 20311, 28154, 14600, -12791, 10089, 4932, -22833, 8473, -29935, -21930],[6727, -17966, 16076, -12107, 20439, 25911, 14452, 32003, -10868, -25431, -5345, -19200, 4629, -18916, -1954, -21499, -11561, -32475, 18271, 30950, -6020, 10675, -27946, 29367, 13441, -25734, -26078, -6193],[263, 25664, 19056, 5744, -28838, -3617, 27064, -16622, 7685, -7110, -24874, 31988, -3871, 21522, -17073, -8873, -30290, 9062, 29824, -16040, -31407, -22255, -28858, -21055, 28271, -2230, 12574, 2256],[-16713, 18428, -10148, -315, 1655, 29605, 25038, 13396, 11059, 12700, -12637, -6855, -6061, -31531, 29553, 23645, -28014, 27313, -23905, 8098, 1988, 4230, -878, 27456, 21115, -1490, -1034, 537],[2841, 15716, -20880, -29858, -10634, -7288, -23116, -26340, 19329, 3738, -16925, 8943, 32012, -30815, 32541, -19889, -7989, -14725, 28970, -11341, 16192, -1070, 26432, 18993, -20389, -14900, -11173, 6370],[-25214, -3677, -32722, 18094, 28551, 28911, -3216, 16444, 8475, 32201, 10216, 26458, -16229, -29991, 202, 9071, -12277, -11643, -4317, 10268, -12498, -15333, 11261, 29791, 6467, -7685, 16368, 15096],[17269, 27049, -15944, 32750, -30585, 26742, -4398, 3749, 9503, -2031, -2259, 3989, 26561, -1356, -20090, 26122, 17420, 31215, -24385, 272, 29311, -23710, -2591, -10211, 692, -25213, 24614, 24157]]"
values_21,4,32,"[[10316, 27179, 30187, -27698],[31827, -27411, 1340, 996],[-8071, -11575, -25925, 4879],[21055, -20591, 19723, 19364]]"
values_5,24,17,"[[-8534, 25873, 12481, -25319, -21483, 25894, 2886, -20120, 19867, 1981, 16725, 31037, 12169, 23335, -18998, -12687, 29087, -8399, -19143, 8271, 23160, -22851, -26336, 15804],[-443, 28227, -21689, 32198, 8193, -12734, -9041, 20925, -17367, -16960, 13364, 28094, 28895, 14964, -15731, 26697, -16722, -29119, 30985, -8869, -4775, -31490, -5844, -17934],[-19834, -4394, -13149, -31139, 7501, 22296, 19150, -29921, 23836, -28164, 27104, 17231, 12753, -19106, -393, -23113, 12777, -10040, -10578, 17433, -19149, 18575, 18128, -24913],[-28287, -1700, -12671, 25307, -11998, 29445, 7691, 3278, -10980, 1975, -26685, 25575, 13687, -9270, 12129, 24368, 2437, 31794, -22207, -1780, -15633, 5151, 30498, -6809],[14403, -2002, -12766, -11213, -2786, 30679, -26986, 16665, 10057, 7174, 13962, -4468, -24779, -15803, 25305, -6064, 8340, 2916, 10580, -26641, -10381, 13333, -8863, 22245],[19774, 13070, -8932, -28814, -1367, 16209, -1363, 9993, 26409, 15953, 22497, -10241, 24516, -19430, -22306, -12017, -19220, 9514, -12256, 26875, 11643, -26687, 32209, -21230],[-14312, -24585, -292, 577, 8223, -23850, -28298, -4923, 27295, 4266, 31940, 18665, -2935, -19986, 26662, 11106, -17884, -10775, 8257, -13158, 19683, 3627, 7215, -19014],[2893, 15360, -7897, 4468, 20610, 27227, -632, -21886, -17275, -9323, 28133, -11691, 11248, 27897, -23119, -942, -32112, 347, -19697, -9053, -31209, -26748, 10189, -27651],[17934, -550, 13634, 2295, -30117, -14416, 29514, -24540, 25029, 5780, 5755, 14156, -16647, -13489, 20013, -22771, 6320, 21121, -2216, 17064, 15458, 29073, 17141, -11784],[-11914, 11528, 7660, -12713, 12960, -31496, 12571, 1822, -30165, -10205, 3554, -22112, -12749, 13054, 6438, 4324, 26889, -32390, 15572, 15643, 12320, 20380, 17756, -23861],[-27433, -8038, -25536, 1441, 13829, -21569, 17426, -13842, -19853, -2637, -8718, -8629, 16274, -5177, -7292, -393, 13664, 15525, 3399, 6488, 26220, -32232, -23017, 21637],[-5757, 22050, 15285, 16527, 4036, 24207, 22508, -6158, 13245, 31107, 20635, -20478, -26727, 112, -31918, 6554, 16859, 5407, -29738, -28273, -14759, -19600, -18464, -3338],[-8973, -1489, 14876, 7148, -3134, -16671, 26810, 23252, -18513, 3421, -19237, 928, 9211, 17656, -14825, -26966, -19999, -23982, -10506, -27406, 29912, 24278, 20645, -4940],[-9633, 7613, 4924, -18893, 18366, 20080, -10436, 14806, 14994, -4695, -22536, 3046, -10430, -27572, 5593, 4148, 16104, -2638, 26214, -17554, 29822, 6028, -6894, 31760],[17482, -6610, -21547, 24590, -6998, -19233, 17980, 13050, -18456, -21428, 27251, 6261, -10302, -11087, 25291, -13729, -584, -9275, 13007, -21024, 7768, 694, -8436, -27837],[20090, 8991, 3242, 6595, -24713, -20782, -5696, 29462, -20397, -22758, -9756, 7094, -4176, -14338, 2658, -10688, 6915, -19764, 24722, -1749, 12745, 28168, -3007, -32263],[-7981, -5188, -7404, -17424, -1001, 16726, 30153, -2830, -27312, 9118, 1102, -31546, -30082, 27371, -18785, -2816, -9458, -10614, 15474, 13561, -3384, 2804, -27437, 13064],[-1942, 21445, -31918, 4908, -18645, 24077, -13298, 28568, -9602, -14909, -16084, 30135, -20850, 8389, 22981, -30920, -28546, 21678, -23539, 6170, -5565, -27496, 14601, 8364],[-16094, -17988, -3691, -27340, -8462, -31747, 31987, 19970, -13381, -32698, 21178, -12720, -4641, -6849, -719, -774, 91, -13919, -2646, 18898, 7371, 32610, -7400, -6680],[14207, -17952, -20986, -20451, -24819, 7229, 25311, -6140, 25043, 7982, -7928, -27400, 17109, 5376, 532, -25889, 6927, -14369, 10061, -4307, -30187, -14305, -15758, 29234],[-2329, 13617, 26848, -25054, -3003, 32046, 346, -5831, 7523, -28499, 19818, -2744, -31869, -27573, -579, -3133, -5449, -3069, 8898, -28839, -9957, 29067, -32462, 10165],[-28429, -31929, 13570, 13807, 29682, 5403, -24356, -23454, 32271, -2671, -30919, 11894, -10753, 21742, 12358, -24411, -7026, 9364, 27601, -25160, 21670, -13112, -32722, 9568],[19761, 91, 27378, -20450, 14711, -9912, 10375, -5743, -22407, -7693, 31895, 28690, -28045, 26496, 21130, 6369, -30245, -11626, -28997, 12829, -9769, -14443, 1566, 21812],[-12314, -25012, -6464, -2350, -3762, 27992, 218, -5165, 7381, -24574, 23131, 23274, 29208, -30602, -15381, 27012, 18388, 25019, 23288, -31612, -28725, -16774, -16676, -23105]]"
values_49,18,5,"[[15036, 25113, -1254, -7646, -1600, -13693, 11041, 27221, 20888, 13949, 20902, -20410, -26509, 21567, -21235, -10939, -8133, 30912],[-21034, -10787, -16709, -178, -28079, 11237, -17469, 28838, -7622, -31113, -2902, -24620, -8715, 617, 29582, 27935, -30552, -10015],[22137, 17426, -5786, 28580, -27492, 11015, 2122, 4179, -6203, -23966, -30555, 18209, 1633, -8767, 28267, 1549, -16704, 16545],[3894, 23181, -5872, 4025, -5455, -21348, 8084, 8020, 16367, -19238, 20097, 17016, -20880, -19244, -9966, 13211, 14500, -26300],[18346, -22666, -21181, -24263, -9673, -25685, 25937, 26003, 20322, 8484, 17187, 3522, 6741, -4511, -15757, 28031, -12080, -10048],[26567, -18277, 24647, -10315, -4446, 1581, 5898, -14178, -21587, 8026, -9429, -9969, -12013, -32276, 29255, -12246, -24873, -3275],[-5774, 6585, -21509, -12095, 16478, -22631, 20451, 11099, -19870, -12442, 2181, -20753, 8039, -30677, 10446, -1120, -17171, -6081],[32763, -16497, 6282, 21319, -3094, -25723, 7750, 23276, -5881, 21124, 16908, 22978, -26116, -8624, 18034, -1522, 16125, -16118],[-5817, -4354, -23606, -15389, 31159, -18521, 14161, 3886, 23963, 10070, 528, 17559, -30053, -23905, 7359, -26873, -28595, -13772],[-1779, -24289, -18069, 30964, 3460, -26713, 24620, 30230, 20153, 26592, 11209, -20384, 32466, -17911, -28583, 21039, -28880, -19011],[18570, 6257, 5289, 17745, -12498, 25729, -3084, 14212, -28857, -31246, -6465, -20480, -17988, -4937, -23770, 21527, -18966, 30535],[19057, -21907, -8509, 25886, 14580, 19885, -11875, -31909, -22593, -15637, -9276, 27235, 3657, -14487, -5315, -8617, 20196, 11049],[23262, -3470, -3691, 20493, -22310, -9929, -27354, -29800, -17930, -30651, 13700, -24146, -8817, -12764, 2081, -19077, 31889, -29600],[25474, -16168, 32445, -11929, 25716, 2411, 5044, -14524, 15043, -30082, 29881, 16609, -7641, -9711, -26268, 20409, -31268, 25095],[28771, -13696, -24761, -12115, 14696, 4458, 2934, -1298, 13280, 28248, 7584, 7026, -25430, -3506, 15812, 15387, -10093, -24167],[-31946, 5253, 30367, -25262, 20675, -19022, -1563, 8476, 596, -3205, 12872, 13753, 24533, -22017, -18472, 24858, -18791, 27238],[18783, 24855, -18749, -26969, -8842, -1430, -12015, 17296, 23074, 32412, 2090, 27937, -21146, 6332, 17163, 28571, -19659, -20761],[8153, 262, -30527, 1477, 11093, -1660, 31033, 7927, 11398, 8572, -18127, 2727, 26869, 3476, -3720, -30986, -12618, 915]]"
values_1,24,32,"[[18917, -1926, -24080, -5187, -22736, 26500, 13089, -22259, 5232, -19585, -3299, 31138, -27756, -26163, 7237, 29954, -31209, 25924, 4186, 27054, 23574, -3298, -5935, -6890],[-28087, 3510, -11773, 15538, -148, -24391, -25346, 22851, 22732, -30070, -26597, -3823, -14542, -25872, -15241, 2180, 22944, -1383, 21638, 27617, 1793, -19910, -25837, 31394],[10326, 28295, 17305, 1908, -112, 8510, -3766, -11799, 32288, -25503, -25582, 24837, 11591, 2700, -14372, -29464, 7090, 24633, -18251, 12916, -23667, -14379, 14807, -251],[-17196, -29898, -25109, -4422, 22736, -30638, -7881, 28965, 29787, -29045, -23188, -26292, 14282, -29372, 157, -26718, 30187, -26653, -12245, 30289, 19998, -31947, 19721, 2099],[4096, -20825, -17177, -23741, 19464, 10412, 26247, 12962, -20617, -16969, -9254, 25639, -3206, 13541, 25441, -7152, 12963, -7044, -5608, -27343, 30719, -8737, 26605, 30528],[14383, -15002, 6687, 22775, -18601, -27345, -17632, 18997, -3240, -21145, -27313, -20973, 4644, 31255, 6117, 31639, 22127, 12625, -13093, -25624, 3986, 17153, 29303, -4345],[-821, 187, 8192, 14024, 22138, 14222, -13848, -14014, 31990, -20748, -17320, 32263, 14948, 5784, -3896, -9884, 31133, 11916, -15285, 19814, -3914, 22553, -18410, 13608],[-25826, 15606, 12263, 25015, 1456, -13663, 2220, 11351, -29196, -32408, -27576, -30388, -12601, 18815, -12301, -21663, -28487, -628, -18383, 4133, 6127, -23322, 14887, 22553],[6017, -9169, -25176, -12221, -27808, -21835, -31685, -29671, -9606, 19277, -25541, -9524, 31820, 27604, -17983, -23865, 24839, -24721, -11059, -11503, 16364, -16675, 347, 655],[-27670, -23117, 30407, -31104, 8541, -9653, -25286, 7289, 24089, -13046, 24063, 30846, 22417, 25978, -9113, -17776, -5017, 17240, 25617, -13252, 20923, -6190, 861, 10012],[-10963, -4831, -26265, -12055, -3128, -9674, -12525, -19158, 27003, -31780, 20141, 16792, -2142, 12201, -10649, -16147, 27713, 18954, 7303, -16481, -4918, -20599, 27334, 5173],[-29160, 10930, 5157, -28408, 5969, -3818, 16142, 4768, 9327, -31516, -7753, -24150, -17429, -22059, 25515, 11849, -14248, 3872, 31749, -5512, -15054, -15181, 16554, -25675],[25762, -15904, 31660, 4343, -19529, -1306, 10555, 21642, -8439, -30126, 3778, 28850, -25006, 13318, -4356, 26787, -14112, -25354, 24936, -23126, -11671, 8590, 11667, -13316],[-9939, 2222, -8293, -16890, -17367, 29472, -11319, 25632, -25781, 16714, -17286, -32263, 21743, 15538, -10939, 5540, 22092, -10130, 17592, 17641, -24596, -12907, -17398, 24765],[-4786, 12171, -11860, -8510, 21164, 11094, 26594, 12390, -15291, 230, -18909, -23104, -3273, -15948, -20448, 26898, 23927, -457, -19057, -18687, -20757, 30255, 6371, -1439],[-19082, 31852, 21630, -21281, 10336, 26370, -14507, -27830, -12291, -18416, 2748, 4934, -11971, 16860, -419, 17174, -19823, 26062, 17581, -6008, -1731, 6172, 20349, -15592],[-6180, -17454, -32709, 31336, 22818, 19436, 29477, -23514, 7883, -32339, -9118, 22201, -25929, -23345, 32399, -4169, -8875, 9510, 15993, -12585, 12618, 273, -27187, 3172],[10905, -8843, -11792, -6046, -20425, -18401, -22847, -16677, 17092, -5459, 13784, -9737, 29693, 25671, 23908, -18235, -13398, -15292, -7639, -15320, -3285, 19000, -10251, 17275],[1408, -14351, -12149, 13755, 13989, -27281, 24906, -15818, 28657, -16084, 22737, -14225, -7059, 3837, 31411, 13236, -24886, -28804, 22038, -26258, -32017, -31846, -28552, 1402],[-1561, 30514, -30400, 19722, 10070, -18161, 11007, -17886, 30864, -14591, -14618, 748, 1561, -25507, 23992, 3498, -15440, 20525, -30067, 16390, 23512, 14490, -16218, -31773],[26029, 31123, 24549, 1113, 5339, 12829, 12271, -25865, 669, 26194, -22494, -9153, -6625, 11457, 4296, -13613, 8271, 9966, -23606, -2627, 10348, -4420, -22304, -12537],[-8460, -8178, -28610, -32353, 26677, 10579, 26761, -30404, -16593, -23162, 21598, 25793, 30280, -319, -11029, -29334, -20063, 9698, 1703, 26971, 17222, -723, -29305, -13208],[-17962, -21977, -27160, -10652, -21523, 12998, -32087, 18598, -28303, 19951, -15453, -15900, 29091, 32602, -2157, 821, -20683, 27779, -23884, 958, 3477, -11483, 31047, 8458],[-13570, -9195, -19566, -21006, 11042, 15017, -12911, -13066, 29557, 17729, -21625, -17635, -25564, -4333, -7305, 22056, -18027, -26253, 31964, 25969, -7247, -8656, 3690, 19297]]"
